feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
646,0.13536283,0.060014226,0.08639074,0.06898915,0.048972093,-0.008974925
647,0.43338317,0.082568355,0.1611526,0.11110959,0.27223057,-0.028541237
648,-0.06563922,0.04065317,0.014531532,0.016466012,-0.08017075,0.024187157
649,0.5529355,0.15193182,0.28693408,0.18644501,0.2660014,-0.03451319
650,0.66021156,0.23514986,0.33139634,0.22134289,0.32881522,0.013806969
651,0.3375611,0.08976724,0.14392652,0.083354555,0.19363458,0.006412685
652,0.9272227,0.27637368,0.37920025,0.25016242,0.5480225,0.026211262
653,0.8146235,0.398717,0.5275639,0.33844817,0.28705955,0.06026882
654,0.15155852,0.14077592,0.08097988,0.049116798,0.070578635,0.09165912
655,0.0017346276,0.033754066,0.027912637,0.022681255,-0.02617801,0.011072811
656,0.6561259,0.30446258,0.4142292,0.29818556,0.24189669,0.0062770247
657,0.84141594,0.26978505,0.35978848,0.26574412,0.48162746,0.0040409267
658,0.6528717,0.35169882,0.3850624,0.3137167,0.26780933,0.037982106
659,0.4650497,0.10521627,0.15007266,0.10728651,0.31497705,-0.0020702407
660,0.19724028,0.052273557,0.092360914,0.05910073,0.104879364,-0.006827172
661,0.020435248,-0.011046261,0.008414618,0.004893233,0.01202063,-0.015939493
662,0.17573552,0.09469046,0.10884027,0.0868371,0.06689525,0.007853359
663,0.04516665,-0.021352349,0.034957744,0.01718659,0.010208905,-0.03853894
664,0.5530978,0.27778992,0.2745261,0.20669591,0.2785717,0.07109401
665,0.19345887,0.14005305,0.13143061,0.08736901,0.06202826,0.05268404
666,-0.014087134,-0.007155105,0.04435586,0.031129772,-0.058442995,-0.038284875
667,0.028794251,-0.010027471,0.04497523,0.026241982,-0.016180977,-0.036269452
668,0.1822783,0.03927547,0.04400765,0.028606003,0.13827065,0.010669468
669,0.1006181,0.031841397,0.08106509,0.051474314,0.019553013,-0.019632917
670,0.5489184,0.11369057,0.13414423,0.0997134,0.41477418,0.01397717
671,0.62254417,0.20079063,0.29960626,0.20404372,0.3229379,-0.0032530874
672,0.19485971,0.060161304,0.075380154,0.055291355,0.11947956,0.004869949
