feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
286,0.42119414,0.039734323,0.063847035,0.040435996,0.3573471,-0.0007016733
287,0.3883572,0.05431851,0.084471,0.051127266,0.30388618,0.0031912439
288,0.36474282,0.036267225,0.07274133,0.052659832,0.2920015,-0.016392607
289,0.13218807,0.107091814,0.03050225,0.021317359,0.101685815,0.08577445
290,0.4264425,0.026888326,0.034397963,0.023961153,0.39204454,0.002927173
291,0.3869119,0.03665301,0.058502533,0.045552205,0.32840937,-0.008899197
292,0.51583135,0.10177497,0.103845514,0.07371317,0.41198584,0.0280618
293,0.2550818,0.011354941,0.030746479,0.02335515,0.22433533,-0.01200021
294,0.3155995,0.022594206,0.04019407,0.021770848,0.27540544,0.0008233581
295,0.3281834,0.037729476,0.054291535,0.045821115,0.27389187,-0.00809164
296,0.29742327,0.027640425,0.052629746,0.035045985,0.24479353,-0.0074055605
297,0.4094603,-0.0065220105,0.028882572,0.013250369,0.38057774,-0.019772379
298,0.3645796,0.027365744,0.06204315,0.032820784,0.30253643,-0.0054550394
299,0.37469694,0.045000542,0.073666,0.057938255,0.30103093,-0.012937713
300,0.5556817,0.05757432,0.08896561,0.06264802,0.4667161,-0.0050737
301,0.4701666,0.0349802,0.07452108,0.050665986,0.3956455,-0.015685786
302,0.25333273,0.07812418,0.08700382,0.066512786,0.1663289,0.011611395
303,0.08584789,0.028601952,0.02385883,0.01604025,0.06198906,0.012561701
304,0.42009515,0.040593084,0.0497996,0.035600197,0.37029555,0.0049928874
305,0.47879845,0.03458326,0.072063394,0.050539277,0.40673506,-0.015956018
306,0.6074607,0.054628294,0.1021776,0.07513811,0.50528306,-0.020509813
307,0.53201413,0.04525655,0.069178686,0.05349668,0.46283543,-0.00824013
308,0.7293039,0.108600415,0.14429048,0.09906466,0.5850134,0.009535752
309,0.5753074,0.085856564,0.12638688,0.090452805,0.44892055,-0.004596241
310,0.46127832,0.04239539,0.055084012,0.034796692,0.4061943,0.007598698
311,0.46605664,0.038638722,0.062205117,0.037896756,0.40385154,0.00074196607
312,0.56363267,0.07740053,0.11731093,0.07702186,0.44632173,0.0003786683
313,0.2940835,0.060766857,0.03742476,0.032013662,0.25665873,0.028753195
314,0.24941473,0.0669013,0.062227566,0.052625813,0.18718717,0.014275484
315,0.24389821,0.15842482,0.029706288,0.023448136,0.21419193,0.13497669
316,0.42726532,0.056311112,0.09961615,0.06728932,0.32764918,-0.010978211
317,0.41156223,0.020359972,0.04205683,0.023285683,0.3695054,-0.0029257108
318,0.46703145,0.090837955,0.08020027,0.060151167,0.38683116,0.030686788
319,0.28705484,0.053157143,0.06691314,0.048486646,0.2201417,0.004670497
320,0.45911792,0.042738616,0.059396345,0.033833202,0.39972156,0.0089054145
321,0.5237824,0.049619403,0.07751478,0.055569917,0.4462676,-0.005950514
322,0.64733595,0.120810434,0.14223866,0.10463785,0.50509727,0.016172588
323,0.4462978,-0.012675006,0.0119904475,0.0062156315,0.43430734,-0.018890638
324,0.4793491,0.08608896,0.11300242,0.06898319,0.3663467,0.017105773
325,0.20437512,0.01358814,0.032288622,0.021930737,0.17208649,-0.008342598
326,0.47557992,0.043480657,0.060841303,0.040288024,0.41473863,0.0031926334
327,0.35368928,0.023197658,0.05428306,0.022909522,0.29940623,0.0002881363
328,0.7653002,0.014097104,0.06911937,0.031578675,0.6961808,-0.017481571
329,0.26092222,0.056241434,0.07563033,0.05593627,0.18529189,0.0003051646
